央视,#genre#
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd
安徽国际频道,http://192.168.100.209:5678/ah.php?id=ahgj
阜阳新闻综合,http://192.168.100.209:5678/fytv.php?id=1
阜阳教育频道,http://192.168.100.209:5678/fytv.php?id=2
阜阳公共频道,http://192.168.100.209:5678/fytv.php?id=3
阜阳都市文艺,http://192.168.100.209:5678/fytv.php?id=4
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8?zanhd
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8?zanhd
淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd
池州公共,http://cm.wshls.homecdn.com/live/829d.flv?zanhd
池州公共,http://cm.wshls.homecdn.com/live/4abdf.flv?zanhd
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8?zanhd
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8?zanhd
歙县综合频道,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
屯溪融媒,http://112.30.194.221:20080/live/63cfaf06e7064943b9a1b7d76d3470dd/hls.m3u8?zanhd
霍山综合,http://ahhsdb.chinashadt.com:1936/live/stream:ahws.stream/playlist.m3u8?zanhd
金寨综合,http://112.26.80.214:1935/live/xinwen/playlist.m3u8?zanhd
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8?zanhd
宿松新闻综合,http://112.30.194.221:20080/live/a8fd37c471fa46e18ec17b6ce4730eb7/hls.m3u8?zanhd
宿松影文艺,http://112.30.194.221:20080/live/dcdece140fe94d83a9e3a55a88e7537a/hls.m3u8?zanhd
池州新闻综合,http://cm.wshls.homecdn.com/live/4abdd.flv?zanhd
池州新闻综合,http://cm.wshls.homecdn.com/live/829f.flv?zanhd

电影,#genre#
欢笑剧场4k,http://192.168.100.209:5678/bestv.php?id=hxjc4k/15000000
CHC动作电影,http://192.168.100.209:5678/yqgd.php?id=291
CHC高清电影,http://192.168.100.209:5678/yqgd.php?id=180
CHC家庭影院,http://192.168.100.209:5678/yqgd.php?id=290
快乐向前冲周末开播,http://192.168.100.209:35455/douyin/385925606236
李子柒 4K,http://192.168.100.209:35455/douyu/2901080
滇西小哥 4K,http://192.168.100.209:35455/douyu/3243427
IMAX厅,http://192.168.100.209:35455/douyu/4332
1905电影,http://192.168.100.209:5678/1905.php?id=1905dy
周星驰,http://192.168.100.209:35455/huya/11342412
王晶作品,http://192.168.100.209:35455/huya/11602058
周润发,http://192.168.100.209:35455/huya/11342387
刘德华,http://192.168.100.209:35455/huya/11342424
成龙,http://192.168.100.209:35455/douyu/3379942
成龙,http://192.168.100.209:35455/huya/11342386
林正英,http://192.168.100.209:35455/huya/11342421
洪金宝,http://192.168.100.209:35455/huya/11279251
甄子丹,http://192.168.100.209:35455/huya/11352935
李连杰,http://192.168.100.209:35455/huya/11342390
沈腾,http://192.168.100.209:35455/huya/11601968
许氏三杰,http://192.168.100.209:35455/huya/11602033
最佳拍档,http://192.168.100.209:35455/huya/11601972

戏曲,#genre#
梨园频道,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
河南戏曲,http://123.6.9.146/live/jz-henanliyuan/live.m3u8
移动戏曲,http://222.89.19.4:9901/tsfile/live/1009_1.m3u8
郑州影视戏曲,http://222.89.19.4:9901/tsfile/live/1051_1.m3u8
河南戏曲,http://222.89.19.4:9901/tsfile/live/1011_1.m3u8
百姓调解,http://222.89.19.4:9901/tsfile/live/1015_1.m3u8

咪咕体育,#genre#
咪咕体育-1,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226134/1/index.m3u8?fmt=ts2hls
咪咕体育-2,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226140/1/index.m3u8?fmt=ts2hls
咪咕体育-3,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226137/1/index.m3u8?fmt=ts2hls
咪咕体育-4,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226143/1/index.m3u8?fmt=ts2hls
咪咕体育-5,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226146/1/index.m3u8?fmt=ts2hls
咪咕体育-6,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226149/1/index.m3u8?fmt=ts2hls
咪咕体育-7,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226152/1/index.m3u8?fmt=ts2hls
咪咕体育-8,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226151/1/index.m3u8?fmt=ts2hls
咪咕体育-9,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226157/1/index.m3u8?fmt=ts2hls
咪咕体育-10,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226154/1/index.m3u8?fmt=ts2hls
咪咕体育-11,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226177/1/index.m3u8?fmt=ts2hls
咪咕体育-12,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226183/1/index.m3u8?fmt=ts2hls
咪咕体育-13,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226186/1/index.m3u8?fmt=ts2hls
咪咕体育-14,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226223/1/index.m3u8?fmt=ts2hls
咪咕体育-15,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226226/1/index.m3u8?fmt=ts2hls
咪咕体育-16,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226227/1/index.m3u8?fmt=ts2hls
咪咕体育-17,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226229/1/index.m3u8?fmt=ts2hls
咪咕体育-18,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226230/1/index.m3u8?fmt=ts2hls
咪咕体育-19,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226233/1/index.m3u8?fmt=ts2hls
咪咕体育-20,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226236/1/index.m3u8?fmt=ts2hls
咪咕体育-21,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226255/1/index.m3u8?fmt=ts2hls
咪咕体育-22,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226258/1/index.m3u8?fmt=ts2hls
咪咕体育-23,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226261/1/index.m3u8?fmt=ts2hls
咪咕体育-24,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226264/1/index.m3u8?fmt=ts2hls
咪咕体育-25,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226292/1/index.m3u8?fmt=ts2hls
咪咕视频-26,http://39.136.18.105/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226323/1/index.m3u8?fmt=ts2hls
